onet_soc_code,onet_plus_title,noc_2021,noc_plus_title,equal_weight,path_weight,base_weight,down_weight
49-3043.00,49-3043.00: Rail Car Repairers,72403,72403: Railway carmen/women,1,1,1,1
49-3011.00,49-3011.00: Aircraft Mechanics and Service Technicians,72404,72404: Aircraft mechanics and aircraft inspectors,0.25,1,0.5,0.75
53-6051.00,53-6051.00: Transportation Inspectors,72404,72404: Aircraft mechanics and aircraft inspectors,0.25,0.3333333333333333,0.16666666666666666,0.08333333333333333
53-6051.01,53-6051.01: Aviation Inspectors,72404,72404: Aircraft mechanics and aircraft inspectors,0.25,0.3333333333333333,0.16666666666666666,0.08333333333333333
53-6051.07,"53-6051.07: Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",72404,72404: Aircraft mechanics and aircraft inspectors,0.25,0.3333333333333333,0.16666666666666666,0.08333333333333333
51-2031.00,51-2031.00: Engine and Other Machine Assemblers,72405,72405: Machine fitters,1,0.3333333333333333,1,1
47-4021.00,47-4021.00: Elevator and Escalator Installers and Repairers,72406,72406: Elevator constructors and mechanics,1,1,1,1
49-3023.00,49-3023.00: Automotive Service Technicians and Mechanics,72410,"72410: Automotive service technicians, truck and bus mechanics and mechanical repairers",0.5,1,0.5,0.5
49-3031.00,49-3031.00: Bus and Truck Mechanics and Diesel Engine Specialists,72410,"72410: Automotive service technicians, truck and bus mechanics and mechanical repairers",0.5,1,0.5,0.5
49-3021.00,49-3021.00: Automotive Body and Related Repairers,72411,"72411: Auto body collision, refinishing and glass technicians and damage repair estimators",0.5,1,0.5,0.5
49-3022.00,49-3022.00: Automotive Glass Installers and Repairers,72411,"72411: Auto body collision, refinishing and glass technicians and damage repair estimators",0.5,1,0.5,0.5
49-9021.00,"49-9021.00: Heating, Air Conditioning, and Refrigeration Mechanics and Installers",72420,72420: Oil and solid fuel heating mechanics,1,0.5,1,1
49-9031.00,49-9031.00: Home Appliance Repairers,72421,72421: Appliance servicers and repairers,0.5,1,0.6666666666666666,0.7999999999999999
49-2092.00,"49-2092.00: Electric Motor, Power Tool, and Related Repairers",72421,72421: Appliance servicers and repairers,0.5,0.5,0.3333333333333333,0.19999999999999998
49-2092.00,"49-2092.00: Electric Motor, Power Tool, and Related Repairers",72422,72422: Electrical mechanics,1,0.5,1,1
49-3051.00,49-3051.00: Motorboat Mechanics and Service Technicians,72423,"72423: Motorcycle, all-terrain vehicle and other related mechanics",0.1,1,0.17777777777777778,0.26556016597510373
49-3052.00,49-3052.00: Motorcycle Mechanics,72423,"72423: Motorcycle, all-terrain vehicle and other related mechanics",0.1,1,0.17777777777777778,0.26556016597510373
49-3042.00,"49-3042.00: Mobile Heavy Equipment Mechanics, Except Engines",72423,"72423: Motorcycle, all-terrain vehicle and other related mechanics",0.1,0.5,0.08888888888888889,0.06639004149377593
49-3053.00,49-3053.00: Outdoor Power Equipment and Other Small Engine Mechanics,72423,"72423: Motorcycle, all-terrain vehicle and other related mechanics",0.1,0.5,0.08888888888888889,0.06639004149377593
49-3092.00,49-3092.00: Recreational Vehicle Service Technicians,72423,"72423: Motorcycle, all-terrain vehicle and other related mechanics",0.1,0.5,0.08888888888888889,0.06639004149377593
49-9092.00,49-9092.00: Commercial Divers,72423,"72423: Motorcycle, all-terrain vehicle and other related mechanics",0.1,0.5,0.08888888888888889,0.06639004149377593
49-9094.00,49-9094.00: Locksmiths and Safe Repairers,72423,"72423: Motorcycle, all-terrain vehicle and other related mechanics",0.1,0.5,0.08888888888888889,0.06639004149377593
51-7031.00,"51-7031.00: Model Makers, Wood",72423,"72423: Motorcycle, all-terrain vehicle and other related mechanics",0.1,0.5,0.08888888888888889,0.06639004149377593
51-7032.00,"51-7032.00: Patternmakers, Wood",72423,"72423: Motorcycle, all-terrain vehicle and other related mechanics",0.1,0.5,0.08888888888888889,0.06639004149377593
49-9099.01,49-9099.01: Geothermal Technicians,72423,"72423: Motorcycle, all-terrain vehicle and other related mechanics",0.1,0.125,0.022222222222222223,0.004149377593360996
49-3053.00,49-3053.00: Outdoor Power Equipment and Other Small Engine Mechanics,72429,72429: Other small engine and small equipment repairers,1,0.5,1,1
53-7021.00,53-7021.00: Crane and Tower Operators,72500,72500: Crane operators,0.3333333333333333,0.5,0.4,0.4444444444444444
53-7041.00,53-7041.00: Hoist and Winch Operators,72500,72500: Crane operators,0.3333333333333333,0.5,0.4,0.4444444444444444
49-9096.00,49-9096.00: Riggers,72500,72500: Crane operators,0.3333333333333333,0.25,0.2,0.1111111111111111
47-5023.00,"47-5023.00: Earth Drillers, Except Oil and Gas",72501,72501: Water well drillers,1,0.5,1,1
53-2011.00,"53-2011.00: Airline Pilots, Copilots, and Flight Engineers",72600,"72600: Air pilots, flight engineers and flying instructors",0.125,1,0.4752475247524753,0.694603557431414
53-2012.00,53-2012.00: Commercial Pilots,72600,"72600: Air pilots, flight engineers and flying instructors",0.25,0.625,0.29702970297029707,0.2713295146216461
45-1011.00,"45-1011.00: First-Line Supervisors of Farming, Fishing, and Forestry Workers",72600,"72600: Air pilots, flight engineers and flying instructors",0.125,0.125,0.05940594059405941,0.010853180584865844
45-2091.00,45-2091.00: Agricultural Equipment Operators,72600,"72600: Air pilots, flight engineers and flying instructors",0.125,0.125,0.05940594059405941,0.010853180584865844
39-2011.00,39-2011.00: Animal Trainers,72600,"72600: Air pilots, flight engineers and flying instructors",0.125,0.08333333333333333,0.039603960396039604,0.00482363581549593
45-2093.00,"45-2093.00: Farmworkers, Farm, Ranch, and Aquacultural Animals",72600,"72600: Air pilots, flight engineers and flying instructors",0.125,0.08333333333333333,0.039603960396039604,0.00482363581549593
45-2092.00,"45-2092.00: Farmworkers and Laborers, Crop, Nursery, and Greenhouse",72600,"72600: Air pilots, flight engineers and flying instructors",0.125,0.0625,0.029702970297029705,0.002713295146216461
53-2021.00,53-2021.00: Air Traffic Controllers,72601,72601: Air traffic controllers and related occupations,0.5,1,0.5,0.5
53-2022.00,53-2022.00: Airfield Operations Specialists,72601,72601: Air traffic controllers and related occupations,0.5,1,0.5,0.5
53-5021.00,"53-5021.00: Captains, Mates, and Pilots of Water Vessels",72602,"72602: Deck officers, water transport",1,0.5,1,1
53-5031.00,53-5031.00: Ship Engineers,72603,"72603: Engineer officers, water transport",1,1,1,1
43-5032.00,"43-5032.00: Dispatchers, Except Police, Fire, and Ambulance",72604,72604: Railway traffic controllers and marine traffic regulators,1,0.25,1,1
49-3092.00,49-3092.00: Recreational Vehicle Service Technicians,72999,72999: Other technical trades and related occupations,0.16666666666666666,0.5,0.19047619047619047,0.19753086419753085
49-9092.00,49-9092.00: Commercial Divers,72999,72999: Other technical trades and related occupations,0.16666666666666666,0.5,0.19047619047619047,0.19753086419753085
49-9094.00,49-9094.00: Locksmiths and Safe Repairers,72999,72999: Other technical trades and related occupations,0.16666666666666666,0.5,0.19047619047619047,0.19753086419753085
51-7031.00,"51-7031.00: Model Makers, Wood",72999,72999: Other technical trades and related occupations,0.16666666666666666,0.5,0.19047619047619047,0.19753086419753085
51-7032.00,"51-7032.00: Patternmakers, Wood",72999,72999: Other technical trades and related occupations,0.16666666666666666,0.5,0.19047619047619047,0.19753086419753085
49-9099.01,49-9099.01: Geothermal Technicians,72999,72999: Other technical trades and related occupations,0.16666666666666666,0.125,0.047619047619047616,0.012345679012345678
47-2051.00,47-2051.00: Cement Masons and Concrete Finishers,73100,73100: Concrete finishers,1,1,1,1
47-2044.00,47-2044.00: Tile and Stone Setters,73101,73101: Tilesetters,0.5,1,0.5,0.5
47-2053.00,47-2053.00: Terrazzo Workers and Finishers,73101,73101: Tilesetters,0.5,1,0.5,0.5
47-2081.00,47-2081.00: Drywall and Ceiling Tile Installers,73102,"73102: Plasterers, drywall installers and finishers and lathers",0.3333333333333333,1,0.3333333333333333,0.3333333333333333
47-2082.00,47-2082.00: Tapers,73102,"73102: Plasterers, drywall installers and finishers and lathers",0.3333333333333333,1,0.3333333333333333,0.3333333333333333
47-2161.00,47-2161.00: Plasterers and Stucco Masons,73102,"73102: Plasterers, drywall installers and finishers and lathers",0.3333333333333333,1,0.3333333333333333,0.3333333333333333
47-2181.00,47-2181.00: Roofers,73110,73110: Roofers and shinglers,1,1,1,1
47-2121.00,47-2121.00: Glaziers,73111,73111: Glaziers,1,1,1,1
47-2142.00,47-2142.00: Paperhangers,73112,73112: Painters and decorators (except interior decorators),0.5,1,0.6666666666666666,0.7999999999999999
47-2141.00,"47-2141.00: Painters, Construction and Maintenance",73112,73112: Painters and decorators (except interior decorators),0.5,0.5,0.3333333333333333,0.19999999999999998
47-2041.00,47-2041.00: Carpet Installers,73113,73113: Floor covering installers,0.3333333333333333,1,0.4,0.4444444444444444
47-2042.00,"47-2042.00: Floor Layers, Except Carpet, Wood, and Hard Tiles",73113,73113: Floor covering installers,0.3333333333333333,1,0.4,0.4444444444444444
47-2031.00,47-2031.00: Carpenters,73113,73113: Floor covering installers,0.3333333333333333,0.5,0.2,0.1111111111111111
47-2043.00,47-2043.00: Floor Sanders and Finishers,73200,73200: Residential and commercial installers and servicers,0.125,1,0.14814814814814814,0.15841584158415842
47-2231.00,47-2231.00: Solar Photovoltaic Installers,73200,73200: Residential and commercial installers and servicers,0.125,1,0.14814814814814814,0.15841584158415842
47-4031.00,47-4031.00: Fence Erectors,73200,73200: Residential and commercial installers and servicers,0.125,1,0.14814814814814814,0.15841584158415842
47-4091.00,47-4091.00: Segmental Pavers,73200,73200: Residential and commercial installers and servicers,0.125,1,0.14814814814814814,0.15841584158415842
49-9011.00,49-9011.00: Mechanical Door Repairers,73200,73200: Residential and commercial installers and servicers,0.125,1,0.14814814814814814,0.15841584158415842
49-9095.00,49-9095.00: Manufactured Building and Mobile Home Installers,73200,73200: Residential and commercial installers and servicers,0.125,1,0.14814814814814814,0.15841584158415842
47-4099.03,47-4099.03: Weatherization Installers and Technicians,73200,73200: Residential and commercial installers and servicers,0.125,0.5,0.07407407407407407,0.039603960396039604
49-9099.01,49-9099.01: Geothermal Technicians,73200,73200: Residential and commercial installers and servicers,0.125,0.25,0.037037037037037035,0.009900990099009901
49-9071.00,"49-9071.00: Maintenance and Repair Workers, General",73201,73201: General building maintenance workers and building superintendents,0.5,0.5,0.6666666666666666,0.7999999999999999
37-2011.00,"37-2011.00: Janitors and Cleaners, Except Maids and Housekeeping Cleaners",73201,73201: General building maintenance workers and building superintendents,0.5,0.25,0.3333333333333333,0.19999999999999998
37-2021.00,37-2021.00: Pest Control Workers,73202,73202: Pest controllers and fumigators,1,1,1,1
49-3091.00,49-3091.00: Bicycle Repairers,73209,73209: Other repairers and servicers,0.16666666666666666,0.5,0.2222222222222222,0.24242424242424243
49-9061.00,49-9061.00: Camera and Photographic Equipment Repairers,73209,73209: Other repairers and servicers,0.16666666666666666,0.5,0.2222222222222222,0.24242424242424243
49-9063.00,49-9063.00: Musical Instrument Repairers and Tuners,73209,73209: Other repairers and servicers,0.16666666666666666,0.5,0.2222222222222222,0.24242424242424243
49-9091.00,"49-9091.00: Coin, Vending, and Amusement Machine Servicers and Repairers",73209,73209: Other repairers and servicers,0.16666666666666666,0.5,0.2222222222222222,0.24242424242424243
49-9012.00,"49-9012.00: Control and Valve Installers and Repairers, Except Mechanical Door",73209,73209: Other repairers and servicers,0.16666666666666666,0.125,0.05555555555555555,0.015151515151515152
49-9099.01,49-9099.01: Geothermal Technicians,73209,73209: Other repairers and servicers,0.16666666666666666,0.125,0.05555555555555555,0.015151515151515152
53-3032.00,53-3032.00: Heavy and Tractor-Trailer Truck Drivers,73300,73300: Transport truck drivers,1,1,1,1
53-3051.00,"53-3051.00: Bus Drivers, School",73301,"73301: Bus drivers, subway operators and other transit operators",0.25,1,0.2857142857142857,0.3076923076923077
53-3052.00,"53-3052.00: Bus Drivers, Transit and Intercity",73301,"73301: Bus drivers, subway operators and other transit operators",0.25,1,0.2857142857142857,0.3076923076923077
53-4041.00,53-4041.00: Subway and Streetcar Operators,73301,"73301: Bus drivers, subway operators and other transit operators",0.25,1,0.2857142857142857,0.3076923076923077
53-3053.00,53-3053.00: Shuttle Drivers and Chauffeurs,73301,"73301: Bus drivers, subway operators and other transit operators",0.25,0.5,0.14285714285714285,0.07692307692307693
53-4011.00,53-4011.00: Locomotive Engineers,73310,73310: Railway and yard locomotive engineers,0.5,1,0.5,0.5
53-4013.00,"53-4013.00: Rail Yard Engineers, Dinkey Operators, and Hostlers",73310,73310: Railway and yard locomotive engineers,0.5,1,0.5,0.5
53-4022.00,"53-4022.00: Railroad Brake, Signal, and Switch Operators and Locomotive Firers",73311,73311: Railway conductors and brakemen/women,0.5,0.5,0.5,0.5
53-4031.00,53-4031.00: Railroad Conductors and Yardmasters,73311,73311: Railway conductors and brakemen/women,0.5,0.5,0.5,0.5
47-2071.00,"47-2071.00: Paving, Surfacing, and Tamping Equipment Operators",73400,73400: Heavy equipment operators,0.2,1,0.2,0.2
47-2072.00,47-2072.00: Pile Driver Operators,73400,73400: Heavy equipment operators,0.2,1,0.2,0.2
47-2073.00,47-2073.00: Operating Engineers and Other Construction Equipment Operators,73400,73400: Heavy equipment operators,0.2,1,0.2,0.2
47-5022.00,"47-5022.00: Excavating and Loading Machine and Dragline Operators, Surface Mining",73400,73400: Heavy equipment operators,0.2,1,0.2,0.2
53-7031.00,53-7031.00: Dredge Operators,73400,73400: Heavy equipment operators,0.2,1,0.2,0.2
51-5112.00,51-5112.00: Printing Press Operators,73401,73401: Printing press operators,1,0.3333333333333333,1,1
47-5032.00,"47-5032.00: Explosives Workers, Ordnance Handling Experts, and Blasters",73402,"73402: Drillers and blasters - surface mining, quarrying and construction",0.5,1,0.6666666666666666,0.7999999999999999
47-5023.00,"47-5023.00: Earth Drillers, Except Oil and Gas",73402,"73402: Drillers and blasters - surface mining, quarrying and construction",0.5,0.5,0.3333333333333333,0.19999999999999998
43-5051.00,43-5051.00: Postal Service Clerks,74100,74100: Mail and parcel sorters and related occupations,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
43-5053.00,"43-5053.00: Postal Service Mail Sorters, Processors, and Processing Machine Operators",74100,74100: Mail and parcel sorters and related occupations,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
43-9051.00,"43-9051.00: Mail Clerks and Mail Machine Operators, Except Postal Service",74100,74100: Mail and parcel sorters and related occupations,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
43-5052.00,43-5052.00: Postal Service Mail Carriers,74101,74101: Letter carriers,1,1,1,1
43-5021.00,43-5021.00: Couriers and Messengers,74102,74102: Couriers and messengers,0.25,0.5,0.2857142857142857,0.3076923076923077
53-3031.00,53-3031.00: Driver/Sales Workers,74102,74102: Couriers and messengers,0.25,0.5,0.2857142857142857,0.3076923076923077
53-3033.00,53-3033.00: Light Truck Drivers,74102,74102: Couriers and messengers,0.25,0.5,0.2857142857142857,0.3076923076923077
41-9091.00,"41-9091.00: Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",74102,74102: Couriers and messengers,0.25,0.25,0.14285714285714285,0.07692307692307693
47-4061.00,47-4061.00: Rail-Track Laying and Maintenance Equipment Operators,74200,74200: Railway yard and track maintenance workers,0.5,1,0.6666666666666666,0.7999999999999999
53-4022.00,"53-4022.00: Railroad Brake, Signal, and Switch Operators and Locomotive Firers",74200,74200: Railway yard and track maintenance workers,0.5,0.5,0.3333333333333333,0.19999999999999998
53-5011.00,53-5011.00: Sailors and Marine Oilers,74201,74201: Water transport deck and engine room crew,1,1,1,1
53-7061.00,53-7061.00: Cleaners of Vehicles and Equipment,74202,74202: Air transport ramp attendants,0.16666666666666666,0.5,0.4421052631578947,0.7298303682250725
53-1041.00,53-1041.00: Aircraft Cargo Handling Supervisors,74202,74202: Air transport ramp attendants,0.16666666666666666,0.16666666666666666,0.14736842105263157,0.08109226313611916
53-1042.00,"53-1042.00: First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",74202,74202: Air transport ramp attendants,0.16666666666666666,0.16666666666666666,0.14736842105263157,0.08109226313611916
53-1042.01,53-1042.01: Recycling Coordinators,74202,74202: Air transport ramp attendants,0.16666666666666666,0.16666666666666666,0.14736842105263157,0.08109226313611916
53-1043.00,53-1043.00: First-Line Supervisors of Material-Moving Machine and Vehicle Operators,74202,74202: Air transport ramp attendants,0.16666666666666666,0.08333333333333333,0.07368421052631578,0.02027306578402979
43-1011.00,43-1011.00: First-Line Supervisors of Office and Administrative Support Workers,74202,74202: Air transport ramp attendants,0.16666666666666666,0.047619047619047616,0.042105263157894736,0.00661977658254034
49-3093.00,49-3093.00: Tire Repairers and Changers,74203,74203: Automotive and heavy truck and equipment parts installers and servicers,0.3333333333333333,1,0.5,0.6666666666666666
49-9043.00,"49-9043.00: Maintenance Workers, Machinery",74203,74203: Automotive and heavy truck and equipment parts installers and servicers,0.3333333333333333,0.5,0.25,0.16666666666666666
49-9098.00,"49-9098.00: Helpers--Installation, Maintenance, and Repair Workers",74203,74203: Automotive and heavy truck and equipment parts installers and servicers,0.3333333333333333,0.5,0.25,0.16666666666666666
37-3013.00,37-3013.00: Tree Trimmers and Pruners,74204,74204: Utility maintenance workers,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666
47-4051.00,47-4051.00: Highway Maintenance Workers,74204,74204: Utility maintenance workers,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666
47-4071.00,47-4071.00: Septic Tank Servicers and Sewer Pipe Cleaners,74204,74204: Utility maintenance workers,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666
49-9012.00,"49-9012.00: Control and Valve Installers and Repairers, Except Mechanical Door",74204,74204: Utility maintenance workers,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666
49-9099.01,49-9099.01: Geothermal Technicians,74204,74204: Utility maintenance workers,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666
53-7081.00,53-7081.00: Refuse and Recyclable Material Collectors,74204,74204: Utility maintenance workers,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666
37-3013.00,37-3013.00: Tree Trimmers and Pruners,74205,74205: Public works maintenance equipment operators and related workers,0.25,0.25,0.25,0.25
47-4051.00,47-4051.00: Highway Maintenance Workers,74205,74205: Public works maintenance equipment operators and related workers,0.25,0.25,0.25,0.25
47-4071.00,47-4071.00: Septic Tank Servicers and Sewer Pipe Cleaners,74205,74205: Public works maintenance equipment operators and related workers,0.25,0.25,0.25,0.25
53-7081.00,53-7081.00: Refuse and Recyclable Material Collectors,74205,74205: Public works maintenance equipment operators and related workers,0.25,0.25,0.25,0.25
53-7121.00,"53-7121.00: Tank Car, Truck, and Ship Loaders",75100,75100: Longshore workers,1,0.5,1,1
53-7011.00,53-7011.00: Conveyor Operators and Tenders,75101,75101: Material handlers,0.1111111111111111,1,0.2168674698795181,0.3230309072781655
53-7051.00,53-7051.00: Industrial Truck and Tractor Operators,75101,75101: Material handlers,0.1111111111111111,1,0.2168674698795181,0.3230309072781655
53-7062.00,"53-7062.00: Laborers and Freight, Stock, and Material Movers, Hand",75101,75101: Material handlers,0.1111111111111111,0.5,0.10843373493975905,0.08075772681954138
53-7062.04,53-7062.04: Recycling and Reclamation Workers,75101,75101: Material handlers,0.1111111111111111,0.5,0.10843373493975905,0.08075772681954138
53-7121.00,"53-7121.00: Tank Car, Truck, and Ship Loaders",75101,75101: Material handlers,0.1111111111111111,0.5,0.10843373493975905,0.08075772681954138
41-4011.00,"41-4011.00: Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",75101,75101: Material handlers,0.1111111111111111,0.3333333333333333,0.07228915662650602,0.03589232303090727
41-4011.07,41-4011.07: Solar Sales Representatives and Assessors,75101,75101: Material handlers,0.1111111111111111,0.3333333333333333,0.07228915662650602,0.03589232303090727
41-9031.00,41-9031.00: Sales Engineers,75101,75101: Material handlers,0.1111111111111111,0.3333333333333333,0.07228915662650602,0.03589232303090727
41-1012.00,41-1012.00: First-Line Supervisors of Non-Retail Sales Workers,75101,75101: Material handlers,0.1111111111111111,0.1111111111111111,0.024096385542168676,0.003988035892323031
47-2061.00,47-2061.00: Construction Laborers,75110,75110: Construction trades helpers and labourers,0.06666666666666667,1,0.0851063829787234,0.09696969696969697
47-2151.00,47-2151.00: Pipelayers,75110,75110: Construction trades helpers and labourers,0.06666666666666667,1,0.0851063829787234,0.09696969696969697
47-3011.00,"47-3011.00: Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",75110,75110: Construction trades helpers and labourers,0.06666666666666667,1,0.0851063829787234,0.09696969696969697
47-3012.00,47-3012.00: Helpers--Carpenters,75110,75110: Construction trades helpers and labourers,0.06666666666666667,1,0.0851063829787234,0.09696969696969697
47-3014.00,"47-3014.00: Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",75110,75110: Construction trades helpers and labourers,0.06666666666666667,1,0.0851063829787234,0.09696969696969697
47-3015.00,"47-3015.00: Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",75110,75110: Construction trades helpers and labourers,0.06666666666666667,1,0.0851063829787234,0.09696969696969697
47-3016.00,47-3016.00: Helpers--Roofers,75110,75110: Construction trades helpers and labourers,0.06666666666666667,1,0.0851063829787234,0.09696969696969697
47-4041.00,47-4041.00: Hazardous Materials Removal Workers,75110,75110: Construction trades helpers and labourers,0.06666666666666667,1,0.0851063829787234,0.09696969696969697
47-5051.00,"47-5051.00: Rock Splitters, Quarry",75110,75110: Construction trades helpers and labourers,0.06666666666666667,1,0.0851063829787234,0.09696969696969697
33-9091.00,33-9091.00: Crossing Guards and Flaggers,75110,75110: Construction trades helpers and labourers,0.06666666666666667,0.5,0.0425531914893617,0.024242424242424242
47-3013.00,47-3013.00: Helpers--Electricians,75110,75110: Construction trades helpers and labourers,0.06666666666666667,0.5,0.0425531914893617,0.024242424242424242
47-4099.03,47-4099.03: Weatherization Installers and Technicians,75110,75110: Construction trades helpers and labourers,0.06666666666666667,0.5,0.0425531914893617,0.024242424242424242
53-7021.00,53-7021.00: Crane and Tower Operators,75110,75110: Construction trades helpers and labourers,0.06666666666666667,0.5,0.0425531914893617,0.024242424242424242
53-7041.00,53-7041.00: Hoist and Winch Operators,75110,75110: Construction trades helpers and labourers,0.06666666666666667,0.5,0.0425531914893617,0.024242424242424242
49-9096.00,49-9096.00: Riggers,75110,75110: Construction trades helpers and labourers,0.06666666666666667,0.25,0.02127659574468085,0.006060606060606061
47-3013.00,47-3013.00: Helpers--Electricians,75119,75119: Other trades helpers and labourers,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
49-9043.00,"49-9043.00: Maintenance Workers, Machinery",75119,75119: Other trades helpers and labourers,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
49-9098.00,"49-9098.00: Helpers--Installation, Maintenance, and Repair Workers",75119,75119: Other trades helpers and labourers,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
53-3053.00,53-3053.00: Shuttle Drivers and Chauffeurs,75200,75200: Taxi and limousine drivers and chauffeurs,1,0.5,1,1
43-5021.00,43-5021.00: Couriers and Messengers,75201,75201: Delivery service drivers and door-to-door distributors,0.25,0.5,0.2857142857142857,0.3076923076923077
53-3031.00,53-3031.00: Driver/Sales Workers,75201,75201: Delivery service drivers and door-to-door distributors,0.25,0.5,0.2857142857142857,0.3076923076923077
53-3033.00,53-3033.00: Light Truck Drivers,75201,75201: Delivery service drivers and door-to-door distributors,0.25,0.5,0.2857142857142857,0.3076923076923077
41-9091.00,"41-9091.00: Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",75201,75201: Delivery service drivers and door-to-door distributors,0.25,0.25,0.14285714285714285,0.07692307692307693
53-5022.00,53-5022.00: Motorboat Operators,75210,75210: Boat and cable ferry operators and related occupations,0.3333333333333333,1,0.4,0.4444444444444444
53-6011.00,53-6011.00: Bridge and Lock Tenders,75210,75210: Boat and cable ferry operators and related occupations,0.3333333333333333,1,0.4,0.4444444444444444
53-5021.00,"53-5021.00: Captains, Mates, and Pilots of Water Vessels",75210,75210: Boat and cable ferry operators and related occupations,0.3333333333333333,0.5,0.2,0.1111111111111111
53-7062.00,"53-7062.00: Laborers and Freight, Stock, and Material Movers, Hand",75211,75211: Railway and motor transport labourers,0.5,0.5,0.5,0.5
53-7062.04,53-7062.04: Recycling and Reclamation Workers,75211,75211: Railway and motor transport labourers,0.5,0.5,0.5,0.5
47-2141.00,"47-2141.00: Painters, Construction and Maintenance",75212,75212: Public works and maintenance labourers,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
47-4051.00,47-4051.00: Highway Maintenance Workers,75212,75212: Public works and maintenance labourers,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
53-7081.00,53-7081.00: Refuse and Recyclable Material Collectors,75212,75212: Public works and maintenance labourers,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
11-9013.00,"11-9013.00: Farmers, Ranchers, and Other Agricultural Managers",80010,80010: Managers in natural resources production and fishing,0.5,0.25,0.75,0.9
11-1021.00,11-1021.00: General and Operations Managers,80010,80010: Managers in natural resources production and fishing,0.5,0.08333333333333333,0.25,0.1
45-2021.00,45-2021.00: Animal Breeders,80020,80020: Managers in agriculture,0.5,1,0.8,0.9411764705882353
11-9013.00,"11-9013.00: Farmers, Ranchers, and Other Agricultural Managers",80020,80020: Managers in agriculture,0.5,0.25,0.2,0.058823529411764705
11-9013.00,"11-9013.00: Farmers, Ranchers, and Other Agricultural Managers",80021,80021: Managers in horticulture,1,0.25,1,1
11-9013.00,"11-9013.00: Farmers, Ranchers, and Other Agricultural Managers",80022,80022: Managers in aquaculture,1,0.25,1,1
45-1011.00,"45-1011.00: First-Line Supervisors of Farming, Fishing, and Forestry Workers",82010,"82010: Supervisors, logging and forestry",1,0.5,1,1
47-1011.00,47-1011.00: First-Line Supervisors of Construction Trades and Extraction Workers,82020,"82020: Supervisors, mining and quarrying",0.5,0.125,0.5,0.5
47-1011.03,47-1011.03: Solar Energy Installation Managers,82020,"82020: Supervisors, mining and quarrying",0.5,0.125,0.5,0.5
47-1011.00,47-1011.00: First-Line Supervisors of Construction Trades and Extraction Workers,82021,"82021: Contractors and supervisors, oil and gas drilling and services",0.5,0.125,0.5,0.5
47-1011.03,47-1011.03: Solar Energy Installation Managers,82021,"82021: Contractors and supervisors, oil and gas drilling and services",0.5,0.125,0.5,0.5
45-1011.00,"45-1011.00: First-Line Supervisors of Farming, Fishing, and Forestry Workers",82030,82030: Agricultural service contractors and farm supervisors,0.16666666666666666,0.125,0.20689655172413796,0.2416107382550336
45-2091.00,45-2091.00: Agricultural Equipment Operators,82030,82030: Agricultural service contractors and farm supervisors,0.16666666666666666,0.125,0.20689655172413796,0.2416107382550336
53-2012.00,53-2012.00: Commercial Pilots,82030,82030: Agricultural service contractors and farm supervisors,0.16666666666666666,0.125,0.20689655172413796,0.2416107382550336
39-2011.00,39-2011.00: Animal Trainers,82030,82030: Agricultural service contractors and farm supervisors,0.16666666666666666,0.08333333333333333,0.13793103448275862,0.10738255033557044
45-2093.00,"45-2093.00: Farmworkers, Farm, Ranch, and Aquacultural Animals",82030,82030: Agricultural service contractors and farm supervisors,0.16666666666666666,0.08333333333333333,0.13793103448275862,0.10738255033557044
45-2092.00,"45-2092.00: Farmworkers and Laborers, Crop, Nursery, and Greenhouse",82030,82030: Agricultural service contractors and farm supervisors,0.16666666666666666,0.0625,0.10344827586206898,0.0604026845637584
37-1012.00,"37-1012.00: First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",82031,"82031: Contractors and supervisors, landscaping, grounds maintenance and horticulture services",1,1,1,1
47-5041.00,47-5041.00: Continuous Mining Machine Operators,83100,83100: Underground production and development miners,0.3333333333333333,1,0.4,0.4444444444444444
47-5043.00,"47-5043.00: Roof Bolters, Mining",83100,83100: Underground production and development miners,0.3333333333333333,1,0.4,0.4444444444444444
